ID	Style	Category	Artist	Title	Image URL
577281c2edc2cb3880f58fb0	Post Renaissance Art	Neoclassicism	Abraham van Strij	Wooden rafts pm the Biesbosch	https://uploads8.wikiart.org/images/gustave-buchet/futorismo-1927.jpg
577273c5edc2cb3880c9c27d	Modern Art	Expressionism	Paul Klee	Death for the Idea	https://uploads7.wikiart.org/images/camille-corot/hagar-in-the-wilderness.jpg
57728048edc2cb3880f0a362	Modern Art	Abstract Expressionism	Norman Bluhm	Green Frost	https://uploads3.wikiart.org/images/joan-brown/the-kiss-1976.jpg
577280d9edc2cb3880f284d2	Modern Art	Abstract Art	Victor Pasmore	Abstract in White, Grey and Ochre	https://uploads6.wikiart.org/images/sam-francis/untitled-1984-3.jpg
57728985edc2cb38800de906	Modern Art	Post-Impressionism	Medardo Rosso	Little Laughing Woman	https://uploads7.wikiart.org/00144/images/vasiliy-ryabchenko/vasiliy-ryabchenko-flowering-time-70-75-cm-oil-on-canvas-1987-1.jpg
57727178edc2cb3880c1a3f0	Modern Art	Post-Impressionism	Vincent van Gogh	Wheatfield with Crows	https://uploads8.wikiart.org/images/sa-nogueira/one-1971.jpg
5772863bedc2cb38800391ea	Modern Art	Art Informel	Mario Ballocco	"L&#39;amore, il bacio, l&#39;estasi"	https://uploads0.wikiart.org/images/fra-angelico/the-mocking-of-christ-1441.jpg
57728363edc2cb3880fa9f44	Modern Art	Color Field Painting	Cesar Paternosto	Staccato	https://uploads8.wikiart.org/images/abraham-van-strij/wooden-rafts-pm-the-biesbosch.jpg
57728372edc2cb3880faabb8	Modern Art	Surrealism	Kansuke Yamamoto	Anxious Corridor	https://uploads3.wikiart.org/images/paul-klee/death-for-the-idea-1915.jpg
57727f44edc2cb3880ed7f90	Modern Art	Abstract Expressionism	Jean-Paul Riopelle	Pavane	https://uploads8.wikiart.org/images/norman-bluhm/green-frost-1957.jpg
5772849aedc2cb3880fe6c81	Modern Art	Color Field Painting	Walter Darby Bannard	Aberddeen I	https://uploads4.wikiart.org/images/victor-pasmore/abstract-in-white-grey-and-ochre-1949.jpg
57727e25edc2cb3880e9d213	Post Renaissance Art	Neoclassicism	Fyodor Alekseyev	"View from the Kremlin&#39;s Spassky Gate"	https://uploads1.wikiart.org/images/medardo-rosso/little-laughing-woman-1890.jpg
577284faedc2cb3880ffa942	Modern Art	Art Informel	Modest Cuixart	Untitled	https://uploads4.wikiart.org/images/vincent-van-gogh/wheatfield-with-crows-1890.jpg
57726e38edc2cb3880b62a41	Post Renaissance Art	Baroque	Caravaggio	Medusa	https://uploads6.wikiart.org/images/mario-ballocco/l-amore-il-bacio-l-estasi-1950.jpg
5772845cedc2cb3880fdba4f	Modern Art	Lyrical Abstraction	Rene Duvillier	Vent	https://uploads0.wikiart.org/images/cesar-paternosto/staccato-1965.jpg
57727564edc2cb3880ce1644	Post Renaissance Art	Realism	Vasily Perov	Hunters at rest	https://uploads8.wikiart.org/images/kansuke-yamamoto/anxious-corridor-1940.jpg
5772873bedc2cb388006bc6d	Contemporary Art	Minimalism	Robert Huot	Two Blue Suits	https://uploads0.wikiart.org/images/jean-paul-riopelle/pavane-1954.jpg
57727692edc2cb3880d1ed75	Modern Art	Cubism	Aristarkh Lentulov	Self-portrait	https://uploads7.wikiart.org/images/walter-darby-bannard/aberddeen-i-1970.jpg
57726f76edc2cb3880baa425	Renaissance Art	Northern Renaissance	Hieronymus Bosch	The Stone Operation / The Extraction of the Stone Madness / The Cure of Folly	https://uploads1.wikiart.org/images/fyodor-alekseyev/view-from-the-kremlin-s-spassky-gate-1800.jpg
5772881aedc2cb3880095479	Modern Art	Art Informel	Francis Bott	Composition	https://uploads7.wikiart.org/images/modest-cuixart/untitled-1962.jpg
57727903edc2cb3880d9e116	Post Renaissance Art	Realism	Grigoriy Myasoyedov	Escape of Grigory Otrepyev from inn on the Lithuanian border	https://uploads3.wikiart.org/images/caravaggio/medusa-1597-1.jpg
577284f5edc2cb3880ffa16a	Modern Art	Neo-Expressionism	Julian Schnabel	St. Francis in Ecstasy	https://uploads5.wikiart.org/images/rene-duvillier/vent-1960-1.jpg
57727db0edc2cb3880e877dd	Post Renaissance Art	Baroque	Adriaen van Ostade	Inn Scene	https://uploads3.wikiart.org/images/vasily-perov/hunters-at-rest-1871.jpg
57727a9aedc2cb3880df184d	Post Renaissance Art	Baroque	Adriaen Brouwer	Fumatore	https://uploads1.wikiart.org/images/robert-huot/two-blue-suits-1967.jpg
57728400edc2cb3880fc8383	Modern Art	Impressionism	Marie Bracquemond	"On the Terrace at S&#232;vres"	https://uploads7.wikiart.org/images/aristarkh-lentulov/self-portrait-1915.jpg
5772853fedc2cb3880006a44	Modern Art	Pop Art	Alex Hay	Egg on Plate with Knife, Fork, and Spoon	https://uploads4.wikiart.org/images/hieronymus-bosch/the-cure-of-folly.jpg
577274e8edc2cb3880cce6cf	Modern Art	Surrealism	Joan Miro	Dancer	https://uploads8.wikiart.org/images/francis-bott/composition-1949.jpg
57726f4eedc2cb3880ba09ad	Post Renaissance Art	Romanticism	Francisco Goya	Portrait of Maria Teresa de Vallabriga on horseback	https://uploads1.wikiart.org/images/grigoriy-myasoyedov/escape-of-grigory-otrepyev-from-inn-on-the-lithuanian-border-1862.jpg
57728337edc2cb3880fa1a57	Renaissance Art	High Renaissance	Giovanni Antonio Boltraffio	Madonna Litta	https://uploads3.wikiart.org/images/julian-schnabel/st-francis-in-ecstasy-1980.jpg
57727fdbedc2cb3880ef4f5c	Modern Art	Pop Art	Eduardo Paolozzi	"I Was a Rich Man&#39;s Plaything"	https://uploads7.wikiart.org/images/adriaen-van-ostade/inn-scene.jpg
5772839bedc2cb3880fb3e31	Modern Art	Abstract Expressionism	Kazuo Nakamura	Inner Structure	https://uploads3.wikiart.org/images/adriaen-brouwer/fumatore.jpg
57727f6eedc2cb3880ee0168	Modern Art	Abstract Art	Li Yuan-chia	Untitled	https://uploads8.wikiart.org/images/marie-bracquemond/on-the-terrace-at-s-vres-1880.jpg
57727634edc2cb3880d0b127	Modern Art	Abstract Expressionism	Willem de Kooning	Asheville	https://uploads4.wikiart.org/images/alex-hay/egg-on-plate-with-knife-fork-and-spoon-1964.jpg
577284ffedc2cb3880ffb21c	Modern Art	Art Informel	Ernst Wilhelm Nay	Farbspiele	https://uploads4.wikiart.org/images/joan-miro/dancer.jpg
57727c73edc2cb3880e49fee	Post Renaissance Art	Rococo	Jean-Baptiste-Simeon Chardin	The Ray or, The Kitchen Interior	https://uploads5.wikiart.org/images/francisco-goya/portrait-of-maria-teresa-de-vallabriga-on-horseback-1783.jpg
5772823dedc2cb3880f6e971	Modern Art	Neo-Expressionism	Derek Boshier	Shy Cowboy	https://uploads7.wikiart.org/images/giovanni-antonio-boltraffio/madonna-litta-1490.jpg
577281bfedc2cb3880f58afa	Modern Art	Pop Art	Jim Dine	Drag - Johnson and Mao	https://uploads2.wikiart.org/images/eduardo-paolozzi/i-was-a-rich-man-s-plaything-1947.jpg
5772820bedc2cb3880f648b2	Modern Art	Pop Art	Peter Blake	Self-Portrait with Badges	https://uploads5.wikiart.org/images/kazuo-nakamura/inner-structure-1954.jpg
5864c292edc2c98d6c50bd1e	Modern Art	Surrealism	Pablo Picasso	Guernica	https://uploads5.wikiart.org/images/li-yuan-chia/untitled-1960.jpg
57728966edc2cb38800dbb58	Modern Art	Cubism	Vilhelm Lundstrom	Two Sisters	https://uploads0.wikiart.org/images/willem-de-kooning/asheville(1).jpg
57727403edc2cb3880ca6624	Modern Art	Expressionism	Pablo Picasso	Girl on the ball	https://uploads3.wikiart.org/images/ernst-wilhelm-nay/farbspiele-1952.jpg
57727016edc2cb3880bcebd8	Post Renaissance Art	Baroque	Francisco de Zurbaran	The Immaculate Conception	https://uploads8.wikiart.org/images/jean-baptiste-simeon-chardin/the-ray-or-the-kitchen-interior-1728.jpg
57728668edc2cb38800428c4	Modern Art	Surrealism	Angel Planells	Crimen Perfecto	https://uploads8.wikiart.org/images/derek-boshier/shy-cowboy-1980.jpg
577281a5edc2cb3880f50ebb	Modern Art	Art Informel	Horia Damian	Golden Constellation	https://uploads4.wikiart.org/images/jim-dine/drag-johnson-and-mao-1967.jpg
57728136edc2cb3880f3bc95	Modern Art	Magic Realism	Peter Doig	White Canoe	https://uploads3.wikiart.org/images/peter-blake/self-portrait-with-badges-1961.jpg
5772843bedc2cb3880fd337d	Contemporary Art	Minimalism	Richard Serra	To Lift	https://uploads8.wikiart.org/00139/images/pablo-picasso/guernica-by-pablo-picasso.jpg
57727a0fedc2cb3880dd3a49	Post Renaissance Art	Realism	Vladimir Makovsky	A girl with geese	https://uploads4.wikiart.org/images/vilhelm-lundstrom/two-sisters-1923.jpg
577287ccedc2cb3880082b03	Modern Art	Neo-Expressionism	Theophilus Brown	Untitled (Nude with trellis and landscape)	https://uploads5.wikiart.org/images/pablo-picasso/girl-on-the-ball-1905.jpg
577286a1edc2cb388004d66b	Modern Art	Magic Realism	Antonio Donghi	"Donna al caff&#232;"	https://uploads1.wikiart.org/images/francisco-zurbaran/the-immaculate-conception-1630.jpg
57727301edc2cb3880c73de3	Post Renaissance Art	Baroque	Peter Paul Rubens	The Judgment of Paris	https://uploads8.wikiart.org/images/angel-planells/crimen-perfecto-1930(1).jpg
577275e6edc2cb3880cf8b29	Post Renaissance Art	Neoclassicism	William-Adolphe Bouguereau	Dante and Virgil	https://uploads8.wikiart.org/images/horia-damian/golden-constellation-1962.jpg
57727334edc2cb3880c7ea9a	Modern Art	Impressionism	Pierre-Auguste Renoir	The Luncheon of the Boating Party	https://uploads6.wikiart.org/images/peter-doig/white-canoe-1991.jpg
57728446edc2cb3880fd476d	Modern Art	Neo-Expressionism	Donald Sultan	Six Red Flowers, October 28, 1999	https://uploads5.wikiart.org/images/richard-serra/to-lift-1967.jpg
57728ac8edc2cb3880123f3e	Modern Art	Neo-Expressionism	Jorg Immendorff	Society of Deficiency	https://uploads1.wikiart.org/images/vladimir-makovsky/a-girl-with-geese-1875.jpg
577276eaedc2cb3880d31b33	Modern Art	Impressionism	Alfred Sisley	Under the bridge at Hampton Court	https://uploads5.wikiart.org/images/theophilus-brown/untitled-nude-with-trellis-and-landscape-1961.jpg
57728295edc2cb3880f81cf9	Post Renaissance Art	Rococo	Jean-Baptiste Oudry	A Hare and a Leg of Lamb	https://uploads3.wikiart.org/images/antonio-donghi/donna-al-caff-1931.jpg
577280d9edc2cb3880f28410	Modern Art	Post-Impressionism	Tom Thomson	Round Lake, Mud Bay	https://uploads2.wikiart.org/images/peter-paul-rubens/the-judgment-of-paris-1.jpg
5772853eedc2cb38800069d2	Modern Art	Pop Art	Joe Goode	Untitled	https://uploads8.wikiart.org/images/william-adolphe-bouguereau/dante-and-virgil-in-hell-1850.jpg
57728223edc2cb3880f6bf67	Post Renaissance Art	Neoclassicism	Christoffer Wilhelm Eckersberg	Sitting Young Man	https://uploads5.wikiart.org/images/pierre-auguste-renoir/the-luncheon-of-the-boating-party-1881-1.jpg
57727637edc2cb3880d0b5e0	Modern Art	Abstract Expressionism	Willem de Kooning	"Woman V, 1952-53 (oil &amp; charcoal on canvas)"	https://uploads2.wikiart.org/images/donald-sultan/six-red-flowers-october-28-1999-1999.jpg
577287adedc2cb388007f8e5	Modern Art	Pop Art	Samuel Buri	Parasol	https://uploads3.wikiart.org/images/jorg-immendorff/society-of-deficiency-1990.jpg
577281a7edc2cb3880f5133e	Modern Art	Magic Realism	Christian Schad	Dr. Haustein	https://uploads4.wikiart.org/images/alfred-sisley/under-the-bridge-at-hampton-court-1874.jpg
57727ffdedc2cb3880efd8a9	Modern Art	Expressionism	Tivadar Kosztka Csontvary	Coaching in Athens at New Moon	https://uploads1.wikiart.org/images/jean-baptiste-oudry/a-hare-and-a-leg-of-lamb-1742.jpg
57727022edc2cb3880bcfca8	Post Renaissance Art	Realism	Theodore Rousseau	"The&#160;Little&#160;Fisherman"	https://uploads5.wikiart.org/images/tom-thomson/round-lake-mud-bay-1915.jpg
577287e5edc2cb388008aa07	Modern Art	Cubism	Heinrich Campendonk	Bucolic Landscape	https://uploads2.wikiart.org/images/joe-goode/untitled-1971.jpg
577279cfedc2cb3880dc828f	Modern Art	Cubism	Franz Marc	Deer in the Forest II	https://uploads0.wikiart.org/images/christoffer-wilhelm-eckersberg/sitting-young-man.jpg
57726e35edc2cb3880b625b6	Renaissance Art	Early Renaissance	Antonello da Messina	Virgin of the Annunciation	https://uploads4.wikiart.org/images/willem-de-kooning/woman-v-1952-53-oil-charcoal-on-canvas-1953.jpg
57727e48edc2cb3880ea5dfe	Post Renaissance Art	Neoclassicism	Mikhail Shibanov	Catherine the Great	https://uploads3.wikiart.org/images/samuel-buri/parasol-1964.jpg
577288a5edc2cb38800b2ef2	Modern Art	Impressionism	Tom Roberts	Shearing the Rams	https://uploads2.wikiart.org/images/christian-schad/dr-haustein-1928.jpg
577276e9edc2cb3880d31a1d	Modern Art	Impressionism	Alfred Sisley	Molesey Weir at Hampton Court Morning	https://uploads4.wikiart.org/images/tivadar-kosztka-csontvary/coaching-in-athens-at-new-moon-1904.jpg
57727fa4edc2cb3880eead26	Contemporary Art	Minimalism	Robert Ryman	Untitled #36	https://uploads4.wikiart.org/images/theodore-rousseau/the-little-fisherman-1849.jpg
57728602edc2cb388002e458	Post Renaissance Art	Realism	Albert Anker	"Kinderbegr&#228;bnis"	https://uploads3.wikiart.org/images/heinrich-campendonk/bucolic-landscape-1913.jpg
57726ebfedc2cb3880b81217	Modern Art	Post-Impressionism	Paul Gauguin	Nevermore	https://uploads7.wikiart.org/images/franz-marc/deer-in-the-forest-ii-1914.jpg
577278dbedc2cb3880d949be	Modern Art	Expressionism	August Macke	Vegetable fields	https://uploads4.wikiart.org/images/antonello-da-messina/virgin-of-the-annunciation-1473.jpg
577288e2edc2cb38800be4a0	Modern Art	Post-Impressionism	Arthur Beecher Carles	Frances Metzger West	https://uploads6.wikiart.org/images/mikhail-shibanov/catherine-the-great.jpg
577287cdedc2cb3880082d89	Modern Art	Neo-Expressionism	James Weeks	Two Musicians	https://uploads3.wikiart.org/images/tom-roberts/searing-the-rams-1890.jpg
57727ca2edc2cb3880e53ccb	Modern Art	Post-Impressionism	Maurice Denis	The Offertory at Calvary	https://uploads8.wikiart.org/images/alfred-sisley/molesey-weir-at-hampton-court-morning-1874.jpg
577286a6edc2cb388004def4	Contemporary Art	Minimalism	Lynda Benglis	Contraband	https://uploads8.wikiart.org/images/robert-ryman/untitled-36-1963.jpg
57728704edc2cb38800610e9	Modern Art	Lyrical Abstraction	Kazuo Shiraga	Untitled	https://uploads3.wikiart.org/images/albert-anker/kinderbegr-bnis-1863.jpg
577284a7edc2cb3880fe81c7	Modern Art	Abstract Art	Serge Charchoune	Grossissement	https://uploads6.wikiart.org/images/paul-gauguin/nevermore-1897.jpg
57728a7fedc2cb3880112241	Post Renaissance Art	Romanticism	Thomas Lawrence	HRH George, Prince of Wales, KG	https://uploads8.wikiart.org/images/august-macke/vegetable-fields.jpg
5954fa32edc2c93644c38f1b	Post Renaissance Art	Neoclassicism	Joseph Anton Koch	"Noah&#39;s Offers up Thanks"	https://uploads8.wikiart.org/images/arthur-beecher-carles/frances-metzger-west-1907.jpg
57727c76edc2cb3880e4a484	Post Renaissance Art	Rococo	Carl-Ludwig Johann Christineck	Portrait of Alexey Bobrinsky as a Child	https://uploads0.wikiart.org/images/james-weeks/two-musicians-1960.jpg
57727d1dedc2cb3880e6a02e	Renaissance Art	Northern Renaissance	Jan Provoost	Virgin Giving Breast	https://uploads8.wikiart.org/images/maurice-denis/the-offertory-at-calvary.jpg
5772845cedc2cb3880fdbb41	Modern Art	Art Informel	Jean Miotte	Texas	https://uploads8.wikiart.org/images/lynda-benglis/contraband-1969.jpg
57728143edc2cb3880f3d1c1	Post Renaissance Art	Neoclassicism	John William Godward	The Muse Erato at her Lyre	https://uploads6.wikiart.org/images/kazuo-shiraga/untitled-1979.jpg
577280f7edc2cb3880f306a9	Modern Art	Expressionism	Laszlo Mednyanszky	Fires in the Forest	https://uploads5.wikiart.org/images/serge-charchoune/grossissement-1927.jpg
577286c5edc2cb388005609d	Modern Art	Art Informel	Richard Mortensen	Ajaccio I	https://uploads2.wikiart.org/images/thomas-lawrence/hrh-george-prince-of-wales-kg-1815.jpg
57727fededc2cb3880ef6ba7	Contemporary Art	Minimalism	John McLaughlin	Untitled	https://uploads3.wikiart.org/00138/images/joseph-anton-koch/1814-koch-noahs-dankopfer-anagoria.JPG
57727f54edc2cb3880ed9092	Modern Art	Cubism	Johannes Itten	"Der Bachs&#228;nger (Helge Lindberg)"	https://uploads2.wikiart.org/images/carl-ludwig-johann-christineck/portrait-of-alexey-bobrinsky-as-a-child-1769-1.jpg
577278bbedc2cb3880d8c504	Renaissance Art	Early Renaissance	Domenico Ghirlandaio	Portrait of a Girl	https://uploads3.wikiart.org/images/jan-provoost/virgin-giving-breast.jpg
57727f50edc2cb3880ed8d9c	Modern Art	Post-Impressionism	Georges Lemmen	La modiste	https://uploads1.wikiart.org/images/jean-miotte/texas-1951.jpg
57726e7eedc2cb3880b74afa	Post Renaissance Art	Rococo	Francois Boucher	Portrait of Marie-Louis O’Murphy (Nude on a Sofa)	https://uploads4.wikiart.org/images/john-william-godward/the-muse-erato-at-her-lyre-1895.jpg
57727d0aedc2cb3880e683bb	Modern Art	Impressionism	Giuseppe de Nittis	"A Winter&#39;s Landscape"	https://uploads4.wikiart.org/images/laszlo-mednyanszky/fires-in-the-forest-1910.jpg
5772816eedc2cb3880f46427	Modern Art	Lyrical Abstraction	"Roger Bissi&#232;re"	"Vend&#233;miaire"	https://uploads2.wikiart.org/images/richard-mortensen/ajaccio-i-1959.jpg
57728709edc2cb3880061955	Post Renaissance Art	Realism	Rosa Bonheur	Arab and a Dead Horse	https://uploads8.wikiart.org/images/john-mclaughlin/untitled-1963.jpg
577280e3edc2cb3880f29328	Modern Art	Expressionism	Akseli Gallen-Kallela	"Lemmink&#228;inen&#39;s Mother"	https://uploads1.wikiart.org/images/johannes-itten/der-bachs-nger-helge-lindberg-1916.jpg
577280fcedc2cb3880f30f41	Modern Art	Magic Realism	Giorgio Morandi	Still Life	https://uploads0.wikiart.org/images/domenico-ghirlandaio/portrait-of-a-girl.jpg
5772809bedc2cb3880f1cd20	Modern Art	Abstract Art	Alexander Calder	Devil Fish	https://uploads0.wikiart.org/images/georges-lemmen/la-modiste-1901.jpg
577281a9edc2cb3880f513be	Modern Art	Magic Realism	Christian Schad	Marcella	https://uploads0.wikiart.org/images/francois-boucher/nude-on-a-sofa-1752(1).jpg
57727fbcedc2cb3880eed207	Modern Art	Neo-Expressionism	Nyoman Masriadi	Soccer	https://uploads0.wikiart.org/images/giuseppe-de-nittis/a-winter-s-landscape.jpg
5772836fedc2cb3880faa6ee	Modern Art	Magic Realism	Giorgio Morandi	Still Life	https://uploads1.wikiart.org/images/roger-bissi-re/vend-miaire-1963.jpg
5772727bedc2cb3880c556b8	Modern Art	Impressionism	Edgar Degas	The Ballet Class	https://uploads0.wikiart.org/images/rosa-bonheur/arab-and-a-dead-horse-1852.jpg
57726ecfedc2cb3880b8890f	Modern Art	Post-Impressionism	Paul Gauguin	"What&#39;s New?"	https://uploads0.wikiart.org/images/akseli-gallen-kallela/lemmink-inen-s-mother-1897.jpg
5772809aedc2cb3880f1cb27	Modern Art	Art Informel	Antoni Tapies	Grey and Green Painting	https://uploads1.wikiart.org/images/giorgio-morandi/still-life-1943.jpg
57728347edc2cb3880fa8716	Modern Art	Lyrical Abstraction	Christo Coetzee	The vortex	https://uploads2.wikiart.org/images/alexander-calder/devil-fish-1937.jpg
57727e10edc2cb3880e9b01b	Modern Art	Magic Realism	Eyvind Earle	Even Tide	https://uploads8.wikiart.org/images/christian-schad/marcella-1926.jpg
57728290edc2cb3880f81549	Modern Art	Color Field Painting	Antonio Palolo	Lisbon	https://uploads6.wikiart.org/images/nyoman-masriadi/soccer-1999.jpg
5772866fedc2cb388004339f	Modern Art	Art Informel	Bice Lazzari	Rhythm	https://uploads3.wikiart.org/images/giorgio-morandi/still-life-1962-1.jpg
577284ceedc2cb3880ff1041	Modern Art	Abstract Art	Michel Seuphor	Le Carillon des Flandres	https://uploads4.wikiart.org/images/edgar-degas/the-dancing-class-1874.jpg
57727f6bedc2cb3880edffeb	Modern Art	Surrealism	Raoul Ubac	"Penth&#233;sil&#233;e"	https://uploads7.wikiart.org/images/paul-gauguin/what-s-new-1892.jpg
57727f04edc2cb3880eccefa	Modern Art	Color Field Painting	Gene Davis	Red Devil	https://uploads3.wikiart.org/images/antoni-tapies/grey-and-green-painting-1957.jpg
57726e7cedc2cb3880b7470a	Renaissance Art	Early Renaissance	Sandro Botticelli	The Mystical Nativity	https://uploads1.wikiart.org/images/christo-coetzee/the-vortex-1963.jpg
57726e21edc2cb3880b60386	Modern Art	Expressionism	Edvard Munch	Kiss	https://uploads6.wikiart.org/images/eyvind-earle/even-tide-1994.jpg
57727c20edc2cb3880e38156	Post Renaissance Art	Rococo	Joshua Reynolds	Garrick Between Tragedy and Comedy	https://uploads5.wikiart.org/images/antonio-palolo/lisbon-1973.jpg
57728284edc2cb3880f800e0	Modern Art	Surrealism	Antonio Dacosta	Cena Aberta	https://uploads6.wikiart.org/images/bice-lazzari/rhythm-1956(2).jpg
57727f42edc2cb3880ed7bbf	Modern Art	Abstract Expressionism	Lee Krasner	Noon	https://uploads5.wikiart.org/images/michel-seuphor/le-carillon-des-flandres-1954.jpg
57727cfaedc2cb3880e61524	Post Renaissance Art	Baroque	Cornelis de Vos	Self-portrait of the Artist with his Wife Suzanne Cock and their Children	https://uploads6.wikiart.org/images/raoul-ubac/penth-sil-e-1937.jpg
57728789edc2cb3880076cb1	Post Renaissance Art	Rococo	Anne Vallayer-Coster	Portrait of Marie Antoinette	https://uploads7.wikiart.org/images/gene-davis/red-devil-1959(1).jpg
57728143edc2cb3880f3d241	Post Renaissance Art	Neoclassicism	John William Godward	Nerissa	https://uploads3.wikiart.org/images/sandro-botticelli/the-mystical-nativity(1).jpg
57727fbcedc2cb3880eed167	Modern Art	Neo-Expressionism	Nyoman Masriadi	Fast Food	https://uploads1.wikiart.org/images/edvard-munch/kiss-1897.jpg
577286a1edc2cb388004d71d	Contemporary Art	Minimalism	Sheila Hicks	Grand Prayer Rug	https://uploads7.wikiart.org/images/joshua-reynolds/david-garrick-between-tragedy-and-comedy-1761(1).jpg
5772869dedc2cb388004d026	Post Renaissance Art	Neoclassicism	Alexandre Jacovleff	The Kuli-Kuta Dance, Niamey	https://uploads2.wikiart.org/images/antonio-dacosta/cena-aberta-1940.jpg
58d021c4edc2c99318e4f52c	Post Renaissance Art	Neoclassicism	Claude-Joseph Vernet	La nuit	https://uploads0.wikiart.org/images/lee-krasner/noon-1947.jpg
57727fdbedc2cb3880ef4f7e	Modern Art	Pop Art	Eduardo Paolozzi	Dr. Pepper	https://uploads1.wikiart.org/images/cornelis-de-vos/self-portrait-of-the-artist-with-his-wife-suzanne-cock-and-their-children-1630.jpg
577270d5edc2cb3880bf864f	Modern Art	Cubism	Marc Chagall	The Fiddler	https://uploads6.wikiart.org/images/anne-vallayer-coster/portrait-of-marie-antoinette-1780.jpg
577282b3edc2cb3880f89dd9	Modern Art	Color Field Painting	Louis Cane	"Toile d&#233;coup&#233;e"	https://uploads3.wikiart.org/images/john-william-godward/nerissa-1906.jpg
57727f4dedc2cb3880ed8bb5	Modern Art	Color Field Painting	Agnes Martin	Untitled	https://uploads0.wikiart.org/images/nyoman-masriadi/fast-food-1999.jpg
577276e4edc2cb3880d31345	Post Renaissance Art	Realism	Vasily Vereshchagin	The Apotheosis of War	https://uploads4.wikiart.org/images/sheila-hicks/grand-prayer-rug-1966.jpg
57728955edc2cb38800d4b93	Modern Art	Impressionism	Lesser Ury	"Leipziger Stra&#223;e"	https://uploads7.wikiart.org/images/alexandre-yevgenievich-jacovleff/the-kuli-kuta-dance-niamey-1926.jpg
57726e39edc2cb3880b62ba7	Post Renaissance Art	Baroque	Caravaggio	The Lute Player	https://uploads3.wikiart.org/00124/images/joseph-vernet/vernet-claude-joseph-the-night-18th-c-1.JPG
57728268edc2cb3880f77f7d	Modern Art	Expressionism	Leon Spilliaert	Young Man with Red Scarf	https://uploads1.wikiart.org/images/eduardo-paolozzi/dr-pepper-1948.jpg
5772823dedc2cb3880f6eaa3	Modern Art	Pop Art	Pauline Boty	With Love to Jean-Paul Belmondo	https://uploads8.wikiart.org/images/marc-chagall/the-fiddler-1913.jpg
5772849eedc2cb3880fe722b	Modern Art	Color Field Painting	Ron Gorchov	Lure II	https://uploads0.wikiart.org/images/louis-cane/toile-d-coup-e-1970.jpg
57727274edc2cb3880c54ea5	Modern Art	Impressionism	Edgar Degas	Place de la Concorde	https://uploads7.wikiart.org/images/agnes-martin/untitled-1959-1.jpg
57727af4edc2cb3880e046e3	Post Renaissance Art	Romanticism	Richard Parkes Bonington	Rouen	https://uploads7.wikiart.org/images/vasily-vereshchagin/the-apotheosis-of-war-1871.jpg
57728395edc2cb3880fb359c	Post Renaissance Art	Realism	George Catlin	"M&#243;-sho-la-t&#250;b-bee, He Who Puts Out and Kills, Chief of the Tribe"	https://uploads2.wikiart.org/images/lesser-ury/leipziger-stra-e-1889.jpg
5772883dedc2cb388009e2fd	Modern Art	Surrealism	Dora Maar	Double Portrait	https://uploads1.wikiart.org/images/caravaggio/the-lute-player-1(1).jpg
57728284edc2cb3880f80160	Modern Art	Surrealism	Antonio Dacosta	"Serenata A&#231;oriana"	https://uploads6.wikiart.org/images/leon-spilliaert/young-man-with-red-scarf-1908.jpg
57727d74edc2cb3880e7cbb6	Renaissance Art	Northern Renaissance	Bernhard Strigel	Portrait of Louis II of Hungary	https://uploads1.wikiart.org/images/pauline-boty/with-love-to-jean-paul-belmondo-1962.jpg
57728503edc2cb3880ffb816	Modern Art	Magic Realism	Greta Freist	"L&#39;&#233;l&#233;phant indien"	https://uploads3.wikiart.org/images/ron-gorchov/lure-ii-1976.jpg
57727dd7edc2cb3880e90b9f	Post Renaissance Art	Baroque	Adriaen van de Venne	Winter Scene	https://uploads7.wikiart.org/images/edgar-degas/place-de-la-concorde-1875.jpg
577279d2edc2cb3880dc86f2	Modern Art	Expressionism	Franz Marc	The Steer (The Bull)	https://uploads5.wikiart.org/images/richard-parkes-bonington/rouen-1825.jpg
57727218edc2cb3880c40aa9	Modern Art	Surrealism	Rene Magritte	The human condition	https://uploads5.wikiart.org/images/george-catlin/m-sho-la-t-b-bee-he-who-puts-out-and-kills-chief-of-the-tribe-1834.jpg
57727e48edc2cb3880ea5dea	Post Renaissance Art	Neoclassicism	Mikhail Shibanov	Alexandr Matveevich Dmitriev-Mamonov	https://uploads0.wikiart.org/images/dora-maar/double-portrait-1930.jpg
5772874cedc2cb388006d0f5	Modern Art	Art Informel	Akira Kanayama	Work	https://uploads8.wikiart.org/images/antonio-dacosta/serenata-a-oriana-1940.jpg
57728a95edc2cb38801198e7	Post Renaissance Art	Baroque	Judith Leyster	The Proposition	https://uploads0.wikiart.org/images/bernhard-strigel/portrait-of-louis-ii-of-hungary.jpg
57728707edc2cb3880061571	Modern Art	Art Informel	Lilia Carrillo	Luna de silencio	https://uploads4.wikiart.org/images/greta-freist/l-l-phant-indien-1942.jpg
57728661edc2cb3880042081	Contemporary Art	Minimalism	Charlotte Posenenske	Sprayed Picture	https://uploads3.wikiart.org/images/adriaen-van-de-venne/winter-scene.jpg
57727699edc2cb3880d1f809	Renaissance Art	Early Renaissance	Filippo Lippi	The Martyrdom of St. Stephen	https://uploads4.wikiart.org/images/franz-marc/the-steer-the-bull-1911.jpg
